title,title_detail,links,link,summary,summary_detail,parss_primesponsor,parss_cosponsors,parss_lastaction,parss_enacted,parss_passedhouse,parss_passedsenate,published,published_parsed,id,guidislink
House Bill 338 Printer's Number 301,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': ""House Bill 338 Printer's Number 301""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=338&pn=301'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=338&pn=301,"An Act amending Title 18 (Crimes and Offenses) of the Pennsylvania Consolidated Statutes, in firearms and other dangerous articles, providing for report of theft or loss of firearm; and imposing penalties....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': 'An Act amending Title 18 (Crimes and Offenses) of the Pennsylvania Consolidated Statutes, in firearms and other dangerous articles, providing for report of theft or loss of firearm; and imposing penalties....'}",Representative SANCHEZ,"KENYATTA, MADDEN, SCHLOSSBERG, DELLOSO, HANBIDGE, BENHAM, BOYLE, RABB, HOWARD, D. WILLIAMS, CIRESI, CERRATO, VITALI, McNEILL, KINSEY, FIEDLER, HOHENSTEIN, KRAJEWSKI, SAMUELSON, BURGOS, PARKER, FLEMING, DEASY, STURLA, FREEMAN, KINKEAD, OTTEN, FRANKEL, SHUSTERMAN, SAPPEY, VENKAT, BOROWSKI, CEPEDA-FREYTIZ, ISAACSON, N. NELSON, KIM, MALAGARI, SALISBURY, KHAN, PIELLI and GALLOWAY","Referred to JUDICIARY,  March 13, 2023",NO,NO,NO,"Mon, 13 Mar 2023 11:09:38 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=13, tm_hour=11, tm_min=9, tm_sec=38, tm_wday=0, tm_yday=72, tm_isdst=0)",20230HB338P301,False
House Bill 337 Printer's Number 300,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': ""House Bill 337 Printer's Number 300""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=337&pn=300'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=337&pn=300,"An Act amending Title 18 (Crimes and Offenses) of the Pennsylvania Consolidated Statutes, in firearms and other dangerous articles, further providing for sale or transfer of firearms....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': 'An Act amending Title 18 (Crimes and Offenses) of the Pennsylvania Consolidated Statutes, in firearms and other dangerous articles, further providing for sale or transfer of firearms....'}",Representative SANCHEZ,"ZABEL, HOHENSTEIN, MADDEN, RABB, PROBST, HANBIDGE, SCHLOSSBERG, CIRESI, WARREN, HOWARD, FIEDLER, KRAJEWSKI, SHUSTERMAN, STURLA, KINSEY, KINKEAD, OTTEN, FRANKEL, CERRATO, N. NELSON and GALLOWAY","Referred to JUDICIARY,  March 13, 2023",NO,NO,NO,"Mon, 13 Mar 2023 11:08:57 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=13, tm_hour=11, tm_min=8, tm_sec=57, tm_wday=0, tm_yday=72, tm_isdst=0)",20230HB337P300,False
House Bill 336 Printer's Number 299,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': ""House Bill 336 Printer's Number 299""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=336&pn=299'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=336&pn=299,"An Act amending Title 18 (Crimes and Offenses) of the Pennsylvania Consolidated Statutes, in firearms and other dangerous articles, prohibiting certain assault weapons....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': 'An Act amending Title 18 (Crimes and Offenses) of the Pennsylvania Consolidated Statutes, in firearms and other dangerous articles, prohibiting certain assault weapons....'}",Representative SANCHEZ,"ABNEY, KENYATTA, CIRESI, GIRAL, MADDEN, SCHLOSSBERG, RABB, VITALI, FIEDLER, HOHENSTEIN, PARKER, STURLA, WARREN, KINKEAD, OTTEN, N. NELSON, FRANKEL, CERRATO, SHUSTERMAN, MULLINS and GALLOWAY","Referred to JUDICIARY,  March 13, 2023",NO,NO,NO,"Mon, 13 Mar 2023 11:08:38 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=13, tm_hour=11, tm_min=8, tm_sec=38, tm_wday=0, tm_yday=72, tm_isdst=0)",20230HB336P299,False
House Bill 335 Printer's Number 298,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': ""House Bill 335 Printer's Number 298""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=335&pn=298'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=335&pn=298,"An Act amending Title 18 (Crimes and Offenses) of the Pennsylvania Consolidated Statutes, in inchoate crimes, further providing for prohibited offensive weapons....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': 'An Act amending Title 18 (Crimes and Offenses) of the Pennsylvania Consolidated Statutes, in inchoate crimes, further providing for prohibited offensive weapons....'}",Representative SANCHEZ,"KENYATTA, CIRESI, KINSEY, MADDEN, GUENST, SCHLOSSBERG, SAMUELSON, HOWARD, VITALI, FIEDLER, HOHENSTEIN, KRAJEWSKI, STURLA, WARREN, FREEMAN, KINKEAD, OTTEN, SHUSTERMAN, N. NELSON and CERRATO","Referred to JUDICIARY,  March 13, 2023",NO,NO,NO,"Mon, 13 Mar 2023 11:08:20 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=13, tm_hour=11, tm_min=8, tm_sec=20, tm_wday=0, tm_yday=72, tm_isdst=0)",20230HB335P298,False
House Bill 334 Printer's Number 297,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': ""House Bill 334 Printer's Number 297""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=334&pn=297'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=334&pn=297,An Act requiring fair access to financial services; imposing powers and duties on the Department of Banking and Securities; and imposing penalties....,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': 'An Act requiring fair access to financial services; imposing powers and duties on the Department of Banking and Securities; and imposing penalties....'}",Representative STAMBAUGH,"ZIMMERMAN, JAMES, M. MACKENZIE, KAUFFMAN, HAMM, R. MACKENZIE, TWARDZIK, GLEIM, ROWE, SCIALABBA, KEEFER and LEADBETER","Referred to COMMERCE,  March 13, 2023",NO,NO,NO,"Mon, 13 Mar 2023 11:08:02 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=13, tm_hour=11, tm_min=8, tm_sec=2, tm_wday=0, tm_yday=72, tm_isdst=0)",20230HB334P297,False
House Bill 333 Printer's Number 296,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': ""House Bill 333 Printer's Number 296""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=333&pn=296'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=333&pn=296,"An Act amending Title 66 (Public Utilities) of the Pennsylvania Consolidated Statutes, in alternative form of regulation of telecommunications services, further providing for network modernization plans....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': 'An Act amending Title 66 (Public Utilities) of the Pennsylvania Consolidated Statutes, in alternative form of regulation of telecommunications services, further providing for network modernization plans....'}",Representative STAMBAUGH,"IRVIN, HAMM, CIRESI, ZIMMERMAN, GLEIM and LEADBETER","Referred to CONSUMER PROTECTION, TECHNOLOGY AND UTILITIES,  March 13, 2023",NO,NO,NO,"Mon, 13 Mar 2023 11:07:42 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=13, tm_hour=11, tm_min=7, tm_sec=42, tm_wday=0, tm_yday=72, tm_isdst=0)",20230HB333P296,False
House Bill 332 Printer's Number 295,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': ""House Bill 332 Printer's Number 295""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=332&pn=295'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=332&pn=295,"A Joint Resolution proposing an amendment to the Constitution of the Commonwealth of Pennsylvania, further providing for terms of members.","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': 'A Joint Resolution proposing an amendment to the Constitution of the Commonwealth of Pennsylvania, further providing for terms of members.'}",Representative STAMBAUGH,"EMRICK, HAMM, M. BROWN, M. MACKENZIE and R. MACKENZIE","Referred to STATE GOVERNMENT,  March 13, 2023",NO,NO,NO,"Mon, 13 Mar 2023 11:07:25 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=13, tm_hour=11, tm_min=7, tm_sec=25, tm_wday=0, tm_yday=72, tm_isdst=0)",20230HB332P295,False
House Bill 331 Printer's Number 294,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': ""House Bill 331 Printer's Number 294""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=331&pn=294'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=331&pn=294,"An Act amending the act of June 13, 1967 (P.L.31, No.21), known as the Human Services Code, in public assistance, providing for waivers to be requested for medical assistance....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': 'An Act amending the act of June 13, 1967 (P.L.31, No.21), known as the Human Services Code, in public assistance, providing for waivers to be requested for medical assistance....'}",Representative STAMBAUGH,"HAMM, ZIMMERMAN, GROVE, JAMES, GLEIM, FLICK and WARNER","Referred to HUMAN SERVICES,  March 13, 2023",NO,NO,NO,"Mon, 13 Mar 2023 11:07:05 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=13, tm_hour=11, tm_min=7, tm_sec=5, tm_wday=0, tm_yday=72, tm_isdst=0)",20230HB331P294,False
House Bill 330 Printer's Number 293,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': ""House Bill 330 Printer's Number 293""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=330&pn=293'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=330&pn=293,"An Act providing for local solar program, for renewable energy credits and for powers and duties of the Pennsylvania Public Utility Commission....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': 'An Act providing for local solar program, for renewable energy credits and for powers and duties of the Pennsylvania Public Utility Commission....'}",Representative STAMBAUGH,"JAMES, CIRESI, ZIMMERMAN, STURLA, ISAACSON, D. WILLIAMS and FRANKEL","Referred to CONSUMER PROTECTION, TECHNOLOGY AND UTILITIES,  March 13, 2023",NO,NO,NO,"Mon, 13 Mar 2023 11:06:47 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=13, tm_hour=11, tm_min=6, tm_sec=47, tm_wday=0, tm_yday=72, tm_isdst=0)",20230HB330P293,False
House Bill 329 Printer's Number 292,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': ""House Bill 329 Printer's Number 292""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=329&pn=292'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=329&pn=292,"An Act amending the act of May 1, 1913 (P.L.155, No.104), referred to as the Separations Act, increasing the minimum bid requirement; and providing for evasion of requirements....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': 'An Act amending the act of May 1, 1913 (P.L.155, No.104), referred to as the Separations Act, increasing the minimum bid requirement; and providing for evasion of requirements....'}",Representative STAMBAUGH,ZIMMERMAN,"Referred to LABOR AND INDUSTRY,  March 13, 2023",NO,NO,NO,"Mon, 13 Mar 2023 11:06:28 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=13, tm_hour=11, tm_min=6, tm_sec=28, tm_wday=0, tm_yday=72, tm_isdst=0)",20230HB329P292,False
House Bill 328 Printer's Number 291,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': ""House Bill 328 Printer's Number 291""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=328&pn=291'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=328&pn=291,"An Act amending the act of May 3, 1933 (P.L.242, No.86), referred to as the Cosmetology Law, further providing for definitions; and repealing provisions relating to booth rental prohibited....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': 'An Act amending the act of May 3, 1933 (P.L.242, No.86), referred to as the Cosmetology Law, further providing for definitions; and repealing provisions relating to booth rental prohibited....'}",Representative MAKO,"R. MACKENZIE, JAMES, BURGOS, ZIMMERMAN, OBERLANDER, NEILSON, ROWE and MOUL","Referred to PROFESSIONAL LICENSURE,  March 13, 2023",NO,NO,NO,"Mon, 13 Mar 2023 11:06:06 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=13, tm_hour=11, tm_min=6, tm_sec=6, tm_wday=0, tm_yday=72, tm_isdst=0)",20230HB328P291,False
House Bill 327 Printer's Number 290,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': ""House Bill 327 Printer's Number 290""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=327&pn=290'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=327&pn=290,"An Act amending the act of June 19, 1931 (P.L.589, No.202), referred to as the Barbers' License Law, further providing for licensure of manager-barbers and barber-teachers....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': ""An Act amending the act of June 19, 1931 (P.L.589, No.202), referred to as the Barbers' License Law, further providing for licensure of manager-barbers and barber-teachers....""}",Representative MAKO,"M. MACKENZIE, JAMES, BURGOS, ZIMMERMAN and ROWE","Referred to PROFESSIONAL LICENSURE,  March 13, 2023",NO,NO,NO,"Mon, 13 Mar 2023 11:05:48 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=13, tm_hour=11, tm_min=5, tm_sec=48, tm_wday=0, tm_yday=72, tm_isdst=0)",20230HB327P290,False
House Bill 326 Printer's Number 289,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': ""House Bill 326 Printer's Number 289""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=326&pn=289'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=326&pn=289,"An Act amending the act of April 23, 1956 (1955 P.L.1510, No.500), known as the Disease Prevention and Control Law of 1955, further providing for confidentiality of reports and records....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': 'An Act amending the act of April 23, 1956 (1955 P.L.1510, No.500), known as the Disease Prevention and Control Law of 1955, further providing for confidentiality of reports and records....'}",Representative STAATS,"HAMM, FINK, ZIMMERMAN, GROVE, KEEFER, ROWE, STEHR, SCHEUREN, FLICK and LEADBETER","Referred to HEALTH,  March 13, 2023",NO,NO,NO,"Mon, 13 Mar 2023 11:05:31 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=13, tm_hour=11, tm_min=5, tm_sec=31, tm_wday=0, tm_yday=72, tm_isdst=0)",20230HB326P289,False
House Bill 325 Printer's Number 288,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': ""House Bill 325 Printer's Number 288""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=325&pn=288'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=325&pn=288,"An Act amending Title 51 (Military Affairs) of the Pennsylvania Consolidated Statutes, in Department of Military Affairs, providing for burial benefits....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': 'An Act amending Title 51 (Military Affairs) of the Pennsylvania Consolidated Statutes, in Department of Military Affairs, providing for burial benefits....'}",Representative STAATS,"CIRESI, HILL-EVANS, D. WILLIAMS, GUENST, HAMM, M. MACKENZIE, JAMES, MENTZER, SCHLEGEL CULVER, NEILSON, MOUL, DEASY, ROWE, GILLEN, O'MARA, SCHEUREN, STEHR, WATRO, RADER, PICKETT and LEADBETER","Referred to VETERANS AFFAIRS AND EMERGENCY PREPAREDNESS,  March 13, 2023",NO,NO,NO,"Mon, 13 Mar 2023 11:05:13 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=13, tm_hour=11, tm_min=5, tm_sec=13, tm_wday=0, tm_yday=72, tm_isdst=0)",20230HB325P288,False
